BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,j
PIPING/7052/J10/386-1,3,XSH10-E-A-K-4.0-NA-CS_386-1~2,2,"- XSH10-E-A-K-4.0-NA-CS 2""",1,ea,1,SUPPORTS,PM103XA-CS-97782.03-1,-,AJ2,1,None,,
PIPING/7052/J10/386-2,1,PPAACAAZBKABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; SCH 160; CS ASTM A106 GR B - L11LA2A 2""",21.5,ft,1,PIPE,PM103XA-CS-97782.03-2,-,AJ2,1,160,,
PIPING/7052/J10/386-2,2,PWLCAEABKAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 160; CS ASTM A234 GR WPB - L50LA1BC 2""",1,ea,1,FITTINGS,PM103XA-CS-97782.03-2,-,AJ2,1,160,,
PIPING/7052/J10/386-2,3,PWLCAEABKAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 160; CS ASTM A234 GR WPB - L50LA1BC 2""",1,ea,1,FITTINGS,PM103XA-CS-97782.03-2,-,AJ2,1,160,,
PIPING/7052/J10/386-2,4,PFACADADBKAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 600; SCH 160; CS ASTM A105N - L40JA3DL 2""",1,ea,1,FLANGES,PM103XA-CS-97782.03-2,-,AJ2,1,160,600,
PIPING/7052/J10/386-2,5,XSH10-E-A-G-4.0-NA-CS_386-2~2,2,"- XSH10-E-A-G-4.0-NA-CS 2""",1,ea,1,SUPPORTS,PM103XA-CS-97782.03-2,-,AJ2,1,None,,
PIPING/7052/J10/387-1,1,PPAACAAZACABBZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE; XS; CS ASTM A106 GR B - L11NA2A 2""",17.1,ft,1,PIPE,PM103XA-CS-97783.01-1,-,AB1,1,XS,,
PIPING/7052/J10/387-1,2,PWLCAEAACAAABZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1BC 2""",1,ea,1,FITTINGS,PM103XA-CS-97783.01-1,-,AB1,1,XS,,
PIPING/7052/J10/387-1,3,PWLOAEAACAAABZ~2,2,"- ELL 45-DEG LR; ASME B16.9; BE; XS; CS ASTM A234 GR WPB - L50NA1AC 2""",1,ea,1,FITTINGS,PM103XA-CS-97783.01-1,-,AB1,1,XS,,
PIPING/7052/J10/387-1,4,PFACADAAACAACZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 2""",1,ea,1,FLANGES,PM103XA-CS-97783.01-1,-,AB1,1,XS,150,
PIPING/7052/J10/387-1,5,XSH10-E-A-G-4.0-NA-CS_387-1~2,2,"- XSH10-E-A-G-4.0-NA-CS 2""",1,ea,1,SUPPORTS,PM103XA-CS-97783.01-1,-,AB1,1,None,,
PIPING/7052/J10/387-1,6,XSH10-E-A-G-4.0-NA-CS_387-1~2,2,"- XSH10-E-A-G-4.0-NA-CS 2""",1,ea,1,SUPPORTS,PM103XA-CS-97783.01-1,-,AB1,1,None,,
PIPING/7052/J13/2002-1,1,PFACADAAABAACZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 8""",1,ea,1,FLANGES,PK101XA-CCW-1611.01-1,-,AB0,1,STD,150,
PIPING/7052/J13/2002-2,1,PFBCADAAZZAACZ~8,8,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 8""",1,ea,1,FLANGES,PK101XA-CCW-1611.01-2,-,AB0,1,None,150,
PIPING/7052/J13/2003-1,1,PFACADAAABAACZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 8""",1,ea,1,FLANGES,PK101XA-CCW-1612.01-1,-,AB0,1,STD,150,
PIPING/7052/J13/2003-2,1,PFBCADAAZZAACZ~8,8,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 8""",1,ea,1,FLANGES,PK101XA-CCW-1612.01-2,-,AB0,1,None,150,
PIPING/7052/J13/21-1,1,PFPCAVBBABAACZ~8,8,"- FLG WN ORF; RF; ASME B16.36; CL 300 NPS 1/2 THD TAPS; STD WT; CS ASTM A105N - L42FA3DM 8""",1,ea,1,FITTINGS,PK101XA-CCW-1502.01-1,-,AB0,1,STD,300,
PIPING/7052/J13/21-1,2,PTPVAGRTZZAACZ~1/2,1/2,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1/2""",1,ea,1,FITTINGS,PK101XA-CCW-1502.01-1,-,AB0,1,None,,
PIPING/7052/J13/21-2,1,PPAACAAZABABBZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 8""",2,ft,1,PIPE,PK101XA-CCW-1502.01-2,-,AB0,1,STD,,
PIPING/7052/J13/21-2,3,POWWESZABBAACZ~8X1 1/2,8X1 1/2,"- WELDOLET; MSS SP-97; STD WT X XS; CS ASTM A105N - L56NA1H 8X1 1/2""",1,ea,1,FITTINGS,PK101XA-CCW-1502.01-2,-,AB0,1,STD,,
PIPING/7052/J13/21-2,4,PFPCAVBBABAACZ~8,8,"- FLG WN ORF; RF; ASME B16.36; CL 300 NPS 1/2 THD TAPS; STD WT; CS ASTM A105N - L42FA3DM 8""",1,ea,1,FITTINGS,PK101XA-CCW-1502.01-2,-,AB0,1,STD,300,
PIPING/7052/J13/21-2,5,PFACADAAACAACZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; XS; CS ASTM A105N - L40BA3DN 1 1/2""",1,ea,1,FLANGES,PK101XA-CCW-1502.01-2,-,AB0,1,XS,150,
PIPING/7052/J13/21-2,6,PTPVAGRTZZAACZ~1/2,1/2,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1/2""",1,ea,1,FITTINGS,PK101XA-CCW-1502.01-2,-,AB0,1,None,,
PIPING/7052/J13/33-1,1,PFACADAAABAACZ~12,12,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 12""",1,ea,1,FLANGES,PK101XA-CW-100420.01-1,-,AB0,1,STD,150,
PIPING/7052/J13/33-1,2,PPAACAAZABABBZ~4,4,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 4""",5.1,ft,1,PIPE,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,3,PFACADAAABAACZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 4""",1,ea,1,FLANGES,PK101XA-CW-100420.01-1,-,AB0,1,STD,150,
PIPING/7052/J13/33-1,4,POWWESZABAAACZ~10X4,10X4,"- WELDOLET; MSS SP-97; STD WT; CS ASTM A105N - L56MA1H 10X4""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,5,POTTESTZZZAACZ~10X1 1/2,10X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 10X1 1/2""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,None,3000,
PIPING/7052/J13/33-1,6,POTTESTZZZAACZ~10X3/4,10X3/4,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 10X3/4""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,None,3000,
PIPING/7052/J13/33-1,7,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,8,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,9,PWLCAEAABAAABZ~4,4,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 4""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,10,PWLOAEAABAAABZ~4,4,"- ELL 45-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1AC 4""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,11,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CW-100420.01-1,-,AB0,1,STD,150,
PIPING/7052/J13/33-1,12,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",4.7,ft,1,PIPE,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,13,PWLCAEAABAAABZ~4,4,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 4""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/33-1,14,PWRCAEAABAAABZ~12X10,12X10,"- RED CONC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DA 12X10""",1,ea,1,FITTINGS,PK101XA-CW-100420.01-1,-,AB0,1,STD,,
PIPING/7052/J13/34-1,1,XSH10-G-A-G-4.0-NA-CS_34-1~4,4,"- XSH10-G-A-G-4.0-NA-CS 4""",1,ea,1,SUPPORTS,PK101XA-CW-100420.02-1,-,AB0,1,None,,
PIPING/7052/J13/34-1,2,PPAACAAZABABBZ~4,4,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 4""",8.8,ft,1,PIPE,PK101XA-CW-100420.02-1,-,AB0,1,STD,,
PIPING/7052/J13/34-1,3,PWLCAEAABAAABZ~4,4,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 4""",1,ea,1,FITTINGS,PK101XA-CW-100420.02-1,-,AB0,1,STD,,
PIPING/7052/J13/34-1,4,PFACADAAABAACZ~4,4,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 4""",1,ea,1,FLANGES,PK101XA-CW-100420.02-1,-,AB0,1,STD,150,
PIPING/7052/J13/35-1,1,PWRCAEAABAAABZ~12X10,12X10,"- RED CONC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DA 12X10""",1,ea,1,FITTINGS,PK101XA-CW-100421.01-1,-,AB0,1,STD,,
PIPING/7052/J13/35-1,3,PWRCAEAABAAABZ~10X6,10X6,"- RED CONC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DA 10X6""",1,ea,1,FITTINGS,PK101XA-CW-100421.01-1,-,AB0,1,STD,,
PIPING/7052/J13/35-1,4,POTTESTZZZAACZ~10X1 1/2,10X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 10X1 1/2""",1,ea,1,FITTINGS,PK101XA-CW-100421.01-1,-,AB0,1,None,3000,
PIPING/7052/J13/35-1,5,POTTESTZZZAACZ~10X3/4,10X3/4,"- THREDOLET; MSS SP-97; CL 3000; CS ASTM A105N - L36SBAT 10X3/4""",1,ea,1,FITTINGS,PK101XA-CW-100421.01-1,-,AB0,1,None,3000,
PIPING/7052/J13/35-1,6,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CW-100421.01-1,-,AB0,1,STD,,
PIPING/7052/J13/35-1,7,PFACADAAABAACZ~12,12,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 12""",1,ea,1,FLANGES,PK101XA-CW-100421.01-1,-,AB0,1,STD,150,
PIPING/7052/J13/35-1,8,PFACADAAABAACZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 6""",1,ea,1,FLANGES,PK101XA-CW-100421.01-1,-,AB0,1,STD,150,
PIPING/7052/J13/35-1,9,XT11S-2-L-J-K-40.0-NA-CS_35-1~8,8,"- XT11S-2-L-J-K-40.0-NA-CS 8""",1,ea,1,SUPPORTS,PK101XA-CW-100421.01-1,-,AB0,1,None,,
PIPING/7052/J13/35-1,10,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",9.3,ft,1,PIPE,PK101XA-CW-100421.01-1,-,AB0,1,STD,,
PIPING/7052/J13/35-1,11,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",2,ea,1,FITTINGS,PK101XA-CW-100421.01-1,-,AB0,1,STD,,
PIPING/7052/J13/36-1,1,PFACADAAABAACZ~10,10,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 10""",1,ea,1,FLANGES,PK101XA-CW-100421.02-1,-,AB0,1,STD,150,
PIPING/7052/J13/36-1,2,PWRCAEAABAAABZ~10X6,10X6,"- RED CONC; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L55MA1DA 10X6""",1,ea,1,FITTINGS,PK101XA-CW-100421.02-1,-,AB0,1,STD,,
PIPING/7052/J13/36-1,3,PFACADAAABAACZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; STD WT; CS ASTM A105N - L40BA3DM 6""",1,ea,1,FLANGES,PK101XA-CW-100421.02-1,-,AB0,1,STD,150,
PIPING/7052/J13/36-1,4,PPAACAAZABABBZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE; STD WT; CS ASTM A106 GR B - L11MA2A 10""",1.4,ft,1,PIPE,PK101XA-CW-100421.02-1,-,AB0,1,STD,,
PIPING/7052/J13/36-1,5,PWLCAEAABAAABZ~10,10,"- ELL 90-DEG LR; ASME B16.9; BE; STD WT; CS ASTM A234 GR WPB - L50MA1BC 10""",1,ea,1,FITTINGS,PK101XA-CW-100421.02-1,-,AB0,1,STD,,
PIPING/7052/J13/52-1,1,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1603.01-1,-,FB8,1,40S,,
PIPING/7052/J13/52-1,2,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1603.01-1,-,FB8,1,40S,150,
PIPING/7052/J13/52-1,3,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1603.01-1,-,FB8,1,40S,150,
PIPING/7052/J13/52-1,4,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1603.01-1,-,FB8,1,40S,,
PIPING/7052/J13/52-1,5,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1603.01-1,-,FB8,1,40S,,
PIPING/7052/J13/52-1,6,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1603.01-1,-,FB8,1,40S,,
PIPING/7052/J13/52-1,7,POTTESTZZZIAIZ~8X3/4,8X3/4,"- THREDOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFAT 8X3/4""",1,ea,1,FITTINGS,PK101XA-P-1603.01-1,-,FB8,1,None,3000,
PIPING/7052/J13/52-1,8,POTTESTZZZIAIZ~8X1 1/2,8X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFAT 8X1 1/2""",1,ea,1,FITTINGS,PK101XA-P-1603.01-1,-,FB8,1,None,3000,
PIPING/7052/J13/52-1,9,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",8.3,ft,1,PIPE,PK101XA-P-1603.01-1,-,FB8,1,40S,,
PIPING/7052/J13/52-1,10,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1603.01-1,-,FB8,1,40S,,
PIPING/7052/J13/52-2,1,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1603.01-2,-,FB8,1,40S,150,
PIPING/7052/J13/53-1,1,PPAACBAZCEIAIZ~6,6,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 6""",0.3,ft,1,PIPE,PK101XA-P-1603.02-1,-,FB8,1,40S,,
PIPING/7052/J13/53-1,2,PFACADAACEIAIZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 6""",1,ea,1,FLANGES,PK101XA-P-1603.02-1,-,FB8,1,40S,150,
PIPING/7052/J13/53-1,3,PFACADAACEIAIZ~6,6,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 6""",1,ea,1,FLANGES,PK101XA-P-1603.02-1,-,FB8,1,40S,150,
PIPING/7052/J13/54-1,1,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1605.01-1,-,FB8,1,40S,,
PIPING/7052/J13/54-1,2,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1605.01-1,-,FB8,1,40S,150,
PIPING/7052/J13/54-1,3,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",1,ft,1,PIPE,PK101XA-P-1605.01-1,-,FB8,1,40S,,
PIPING/7052/J13/54-1,4,PPAACBGZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; GRV END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - 8""",1.6,ft,1,PIPE,PK101XA-P-1605.01-1,-,FB8,1,40S,,
PIPING/7052/J13/54-1,5,PWLOAEACEAIEBZ~8,8,"- ELL 45-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1AC 8""",1,ea,1,FITTINGS,PK101XA-P-1605.01-1,-,FB8,1,40S,,
PIPING/7052/J13/55-1,1,PWLOAEACEAIEBZ~8,8,"- ELL 45-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1AC 8""",1,ea,1,FITTINGS,PK101XA-P-1607.01-1,-,FB8,1,40S,,
PIPING/7052/J13/55-1,2,PWLOAEACEAIEBZ~8,8,"- ELL 45-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1AC 8""",1,ea,1,FITTINGS,PK101XA-P-1607.01-1,-,FB8,1,40S,,
PIPING/7052/J13/55-1,3,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1607.01-1,-,FB8,1,40S,150,
PIPING/7052/J13/55-1,4,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1607.01-1,-,FB8,1,40S,150,
PIPING/7052/J13/55-1,5,PWTAAEACEAIEBZ~8X8,8X8,"- TEE; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51EF1 8X8""",1,ea,1,FITTINGS,PK101XA-P-1607.01-1,-,FB8,1,40S,,
PIPING/7052/J13/55-2,1,PFBCADAAZZIAIZ~8,8,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 8""",1,ea,1,FLANGES,PK101XA-P-1607.01-2,-,FB8,1,None,150,
PIPING/7052/J13/56-1,1,PPAACBBZCGIAIZ~3/4,3/4,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",0.4,ft,1,PIPE,PK101XA-P-1607.02-1,-,FB8,1,80S,,
PIPING/7052/J13/56-1,2,VGQDJBQINAZ001~3/4,3/4,"- GYGCAD GATE VALVE; API CL 800; SW X FNPT; SS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: FB8:L20KHZHM - L20KHZHM 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK101XA-P-1607.02-1,-,FB8,1,None,800,
PIPING/7052/J13/56-1,3,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PK101XA-P-1607.02-1,-,FB8,1,40S,150,
PIPING/7052/J13/56-1,4,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1607.02-1,-,FB8,1,40S,150,
PIPING/7052/J13/56-1,5,POSSESTZZZIAIZ~8X3/4,8X3/4,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 8X3/4""",1,ea,1,FITTINGS,PK101XA-P-1607.02-1,-,FB8,1,None,3000,
PIPING/7052/J13/56-1,6,POWWESZCEAIAIZ~8X2,8X2,"- WELDOLET; MSS SP-97; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L56EF1H 8X2""",1,ea,1,FITTINGS,PK101XA-P-1607.02-1,-,FB8,1,40S,,
PIPING/7052/J13/56-1,7,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",12.4,ft,1,PIPE,PK101XA-P-1607.02-1,-,FB8,1,40S,,
PIPING/7052/J13/56-1,8,POTTESTZZZIAIZ~8X1 1/2,8X1 1/2,"- THREDOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFAT 8X1 1/2""",1,ea,1,FITTINGS,PK101XA-P-1607.02-1,-,FB8,1,None,3000,
PIPING/7052/J13/56-2,1,PFBCADAAZZIAIZ~2,2,"- FLG BLIND; RF; ASME B16.5; CL 150; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L43BF3 2""",1,ea,1,FLANGES,PK101XA-P-1607.02-2,-,FB8,1,None,150,
PIPING/7052/J13/57-1,1,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1607.03-1,-,FB8,1,40S,,
PIPING/7052/J13/57-1,2,PPAACBBZCGIAIZ~3/4,3/4,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",0.4,ft,1,PIPE,PK101XA-P-1607.03-1,-,FB8,1,80S,,
PIPING/7052/J13/57-1,3,VGQDJBQINAZ001~3/4,3/4,"- GYGCAD GATE VALVE; API CL 800; SW X FNPT; SS; HNDWHL OPR; STD PORT  - OE Status  0 CUST TAG: FB8:L20KHZHM - L20KHZHM 3/4""",1,ea,1,VALVES / IN-LINE ITEMS,PK101XA-P-1607.03-1,-,FB8,1,None,800,
PIPING/7052/J13/57-1,4,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1607.03-1,-,FB8,1,40S,150,
PIPING/7052/J13/57-1,5,PFACADAACEIAIZ~8,8,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 8""",1,ea,1,FLANGES,PK101XA-P-1607.03-1,-,FB8,1,40S,150,
PIPING/7052/J13/57-1,6,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1607.03-1,-,FB8,1,40S,,
PIPING/7052/J13/57-1,7,POSSESTZZZIAIZ~8X3/4,8X3/4,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 8X3/4""",1,ea,1,FITTINGS,PK101XA-P-1607.03-1,-,FB8,1,None,3000,
PIPING/7052/J13/57-1,8,PPAACBAZCEIAIZ~8,8,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 8""",3.4,ft,1,PIPE,PK101XA-P-1607.03-1,-,FB8,1,40S,,
PIPING/7052/J13/57-1,9,PWLCAEACEAIEBZ~8,8,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 8""",1,ea,1,FITTINGS,PK101XA-P-1607.03-1,-,FB8,1,40S,,
